"date","stationReference","daily_rainfall","lat","long"
2023-10-02,"000997",0,55.58067,-1.645446
2023-10-02,"003066",0.8,55.350136,-2.171067
2023-10-02,"003232",0,55.312483,-1.909373
2023-10-02,"004942",0,55.347002,-1.630189
2023-10-02,"005588",0,55.174997,-1.521877
2023-10-02,"005782",0.2,55.154354,-1.944254
2023-10-02,"006077",0.2,55.207377,-2.040032
2023-10-02,"006403",0,55.237908,-1.918977
2023-10-02,"007292",0,55.033951,-1.969453
2023-10-02,"008062",0,55.132825,-1.538065
2023-10-02,"008850",1.4,55.255608,-2.540374
2023-10-02,"010312",0,55.143004,-2.375693
2023-10-02,"010660",0.6,55.320859,-2.396284
2023-10-02,"013045",0.8,54.742208,-2.378185
2023-10-02,"013336",0,54.774946,-2.516845
2023-10-02,"013553",0,54.820161,-2.445834
2023-10-02,"013878",0,54.871077,-2.52275
2023-10-02,"014555",0,54.97002,-2.500603
2023-10-02,"015313",0,55.010561,-2.08518
2023-10-02,"015347",0.2,54.804602,-2.221644
2023-10-02,"016140",0,54.960162,-2.160033
2023-10-02,"017651",0.2,55.000299,-1.68497
2023-10-02,"018777",2,54.860973,-1.670477
2023-10-02,"019271",0.2,55.033344,-1.614307
2023-10-02,"021028",0,54.938987,-1.393566
2023-10-02,"021228",0.4,54.747962,-2.235316
2023-10-02,"022163",2.4,54.761631,-1.902834
2023-10-02,"022994",4.8,54.624106,-1.870637
2023-10-02,"023164",6.4,54.610418,-1.740626
2023-10-02,"023839",1.2,54.829815,-1.807716
2023-10-02,"025394",3.6,54.894495,-1.489343
2023-10-02,"025878",4.6,54.823818,-1.36572
2023-10-02,"026090",5.8,54.760776,-1.340287
2023-10-02,"026297",6.8,54.701508,-1.198486
2023-10-02,"026644",0.8,54.656189,-2.285935
2023-10-02,"026958",0.8,54.683225,-2.252002
2023-10-02,"028185",5.8,54.560368,-1.983723
2023-10-02,"028502",6,54.504568,-2.141258
2023-10-02,"030377",7.2,54.526112,-1.506309
2023-10-02,"031555",6.4,54.469846,-1.099639
2023-10-02,"0323SO",0.4,51.246536,0.022379
2023-10-02,"032822",5.4,54.633845,-1.480219
2023-10-02,"033108NE",0,54.543358,-1.201588
2023-10-02,"034091",6.8,54.596104,-1.039588
2023-10-02,"034459",0,54.518191,-0.964175
2023-10-02,"035024NE",9.2,54.505434,-0.84558
2023-10-02,"035103",7,54.541989,-0.815179
2023-10-02,"035302",10.8,54.517093,-0.752561
2023-10-02,"035305",11.8,54.486239,-0.724171
2023-10-02,"035488",7.4,54.438313,-0.976984
2023-10-02,"036225",9.6,54.344552,-0.754715
2023-10-02,"036487",12.6,54.408361,-0.754323
2023-10-02,"036704",11.8,54.434842,-0.550006
2023-10-02,"037239",8.2,54.27325,-0.422074
2023-10-02,"037292",4.6,54.204227,-0.30358
2023-10-02,"037973",7.4,54.297778,-1.167931
2023-10-02,"038179",7.4,54.105159,-0.642597
2023-10-02,"038476",4.6,54.107252,-0.128568
2023-10-02,"039163",4,54.100377,-0.208409
2023-10-02,"039268",3.4,54.04064,-0.241524
2023-10-02,"040492",9,53.6913,-0.031959
2023-10-02,"040752",6,53.983799,-0.227143
2023-10-02,"041238",7.8,53.867134,-0.367439
2023-10-02,"041917",10,53.805201,-0.309101
2023-10-02,"043533",5,53.999217,-0.43093
2023-10-02,"046222",4,53.719928,-0.676248
2023-10-02,"047281",9.6,54.275194,-2.263325
2023-10-02,"047439",8.8,54.31489,-2.180572
2023-10-02,"049902",8.2,54.130296,-1.656404
2023-10-02,"051729",8.2,54.413883,-1.988402
2023-10-02,"052287",6.6,54.409101,-1.735735
2023-10-02,"054371",8,54.419203,-1.515299
2023-10-02,"054507",6.6,54.382707,-1.394093
2023-10-02,"054604",5.6,54.32908,-1.456389
2023-10-02,"055R0521E_TG_326",3.4,52.221039,-2.984386
2023-10-02,"056505",7.8,54.073241,-1.337477
2023-10-02,"057426",8.4,54.18467,-1.901124
2023-10-02,"058461",6,53.979278,-1.646973
2023-10-02,"059793",6.6,53.966652,-1.115089
2023-10-02,"060947",8.4,54.218703,-2.195488
2023-10-02,"061431",7.2,54.163943,-2.152346
2023-10-02,"062046",7.4,54.071438,-1.913617
2023-10-02,"063518",6.8,53.876425,-1.532241
2023-10-02,"068762",9.8,54.368186,-0.974109
2023-10-02,"070365",9.8,54.244415,-0.80684
2023-10-02,"073422",8.4,54.100116,-2.164345
2023-10-02,"074108",8.2,53.911448,-2.098144
2023-10-02,"074329",7,53.986087,-1.999194
2023-10-02,"074385",8.2,53.947438,-2.020525
2023-10-02,"0744SE",0,51.266892,0.857627
2023-10-02,"074924",6,53.829697,-1.976406
2023-10-02,"075233",6.9,53.79732,-1.924807
2023-10-02,"075497",7.2,53.815189,-1.823015
2023-10-02,"076204",7.8,53.787777,-1.627332
2023-10-02,"076413",6.4,53.83349,-1.58894
2023-10-02,"077066",6.4,53.70469,-2.135531
2023-10-02,"077256",6.8,53.798228,-2.056887
2023-10-02,"077336",5.8,53.77754,-2.084173
2023-10-02,"077800",9,53.636457,-2.005248
2023-10-02,"077836",7.8,53.657107,-1.925056
2023-10-02,"077952",6.6,53.772138,-1.90361
2023-10-02,"078530",10,53.592394,-1.929702
2023-10-02,"078772",8.4,53.552738,-1.824111
2023-10-02,"078922",7.4,53.60567,-1.766463
2023-10-02,"079621",8.3,53.698015,-1.667505
2023-10-02,"080282",12.4,53.679365,-1.478411
2023-10-02,"082509",7.6,53.367029,-1.59795
2023-10-02,"082672",5.2,53.324572,-1.539797
2023-10-02,"082732",5,53.352459,-1.545506
2023-10-02,"083280",4.6,53.194682,-1.434915
2023-10-02,"083534",0.6,53.250698,-1.498624
2023-10-02,"084532",4.6,53.366844,-1.351488
2023-10-02,"085322",8.2,53.571934,-1.588459
2023-10-02,"085960",5.4,53.527019,-1.385249
2023-10-02,"086575",6.2,53.591095,-1.271011
2023-10-02,"0924SE",0,51.251014,1.322456
2023-10-02,"0925SE",0,51.207877,1.383789
2023-10-02,"1023SE",0,51.294661,1.108973
2023-10-02,"1040",4.2,52.309441,-1.774803
2023-10-02,"1045",12.4,52.362576,-1.508732
2023-10-02,"1082",5.8,52.186855,-1.418519
2023-10-02,"1086",8.2,52.174506,-1.736002
2023-10-02,"1087",4.8,52.067173,-1.611177
2023-10-02,"1112",3,51.684691,-2.162673
2023-10-02,"1119",6,52.031946,-2.435056
2023-10-02,"1121",4.4,52.718322,-2.717219
2023-10-02,"1140",8,51.875411,-2.019556
2023-10-02,"1141",3.4,51.777374,-2.093434
2023-10-02,"1155",5.6,52.417004,-1.12584
2023-10-02,"1165",4.6,52.205609,-1.605581
2023-10-02,"1201",5.4,52.343809,-1.955178
2023-10-02,"1331",6.6,52.596394,-2.471631
2023-10-02,"1332",3.8,52.589321,-2.78744
2023-10-02,"1335",7,52.863499,-3.123644
2023-10-02,"1339",4.6,52.718219,-2.570654
2023-10-02,"1387",4,52.424304,-3.172736
2023-10-02,"1403SE",0,51.130603,1.318089
2023-10-02,"1409",5.4,52.59735,-3.029712
2023-10-02,"1412",3.8,52.47914,-2.975413
2023-10-02,"1413",6.4,52.325619,-2.226643
2023-10-02,"14880",0.13,50.671665,-1.399223
2023-10-02,"1548",4.8,52.408068,-2.335847
2023-10-02,"1552",5.2,52.541438,-2.193841
2023-10-02,"1602",5.2,52.05292,-2.737138
2023-10-02,"1603",5.2,52.224678,-2.731196
2023-10-02,"1606",5.4,51.952233,-2.735485
2023-10-02,"1687",7.4,52.016552,-2.653481
2023-10-02,"1712",4.6,52.639137,-2.325793
2023-10-02,"1713",7,52.84224,-2.872181
2023-10-02,"1740",5.8,52.392235,-1.324715
2023-10-02,"1747",5.4,52.806646,-2.49764
2023-10-02,"1748",5.6,52.481743,-2.579368
2023-10-02,"1760",8.2,52.140634,-1.974376
2023-10-02,"1761",6,52.051393,-1.762976
2023-10-02,"1769",7,52.199933,-2.097246
2023-10-02,"1770",4.8,52.288216,-1.222206
2023-10-02,"1771",4.4,52.911156,-2.637129
2023-10-02,"1772",7.5,51.793782,-2.615455
2023-10-02,"1773",5.2,52.222319,-2.17488
2023-10-02,"1774",5.6,52.338976,-2.542273
2023-10-02,"1775",11.4,52.27751,-1.599081
2023-10-02,"1792",5.2,52.307409,-2.728158
2023-10-02,"1793",3.4,52.518531,-2.881966
2023-10-02,"1794",6.8,51.87509,-2.275208
2023-10-02,"1812",9.6,51.89986,-2.41343
2023-10-02,"1813",4.4,51.749956,-2.336734
2023-10-02,"1814",6,52.481443,-1.558947
2023-10-02,"1817",5.2,52.708345,-2.980518
2023-10-02,"1819",4.6,52.178577,-2.411624
2023-10-02,"1822SO",0,50.811276,0.219288
2023-10-02,"1930",5.6,52.080849,-2.563945
2023-10-02,"2321SO",0,50.83729,-0.377415
2023-10-02,"237740TP",0.9,51.600133,0.258985
2023-10-02,"238605TP",4.8,51.722932,0.136235
2023-10-02,"238777TP",1.8,51.736595,0.223782
2023-10-02,"238944TP",0.7,51.677024,0.235326
2023-10-02,"239258TP",6,51.664377,0.040933
2023-10-02,"239374TP",1,51.575345,0.041271
2023-10-02,"239579TP",0.6,51.527809,0.085279
2023-10-02,"240201TP",2.6,51.884151,-0.454782
2023-10-02,"240350TP",5.4,51.813497,-0.287465
2023-10-02,"240470TP",13.2,51.775264,-0.196143
2023-10-02,"240662TP",2,51.937159,-0.384591
2023-10-02,"240816TP",7.5,51.873475,-0.269208
2023-10-02,"241243TP",8,51.950719,-0.145455
2023-10-02,"241790TP",8.8,51.871184,-0.064476
2023-10-02,"241961TP",5.8,51.97304,-0.025147
2023-10-02,"242534TP",7.6,51.807828,-0.03963
2023-10-02,"242819TP",5.8,51.827809,0.054118
2023-10-02,"243045TP",8.4,51.965517,0.147752
2023-10-02,"243131TP",10.2,51.897439,0.182296
2023-10-02,"244027TP",4,51.769108,0.016666
2023-10-02,"244569TP",4.2,51.727077,-0.10539
2023-10-02,"245176TP",5.8,51.588712,-0.112596
2023-10-02,"246424TP",3.6,51.501145,-0.205547
2023-10-02,"246726TP",2.8,51.610639,-0.312441
2023-10-02,"247281TP",4.2,51.67255,-0.366544
2023-10-02,"247344TP",3,51.550032,-0.415648
2023-10-02,"247540TP",1.2,51.479469,-0.451216
2023-10-02,"248332TP",8.2,51.672207,-1.952948
2023-10-02,"248965TP",3.1,51.792696,-2.00792
2023-10-02,"249744TP",4.5,51.568666,-1.811661
2023-10-02,"251530TP",0.4,51.689762,-1.679516
2023-10-02,"251556TP",9.1,51.826782,-1.862825
2023-10-02,"253340TP",10.1,51.878717,-1.737736
2023-10-02,"253861TP",1.1,51.794582,-1.562775
2023-10-02,"254336TP",4.6,51.774757,-1.357157
2023-10-02,"254829TP",4.8,51.938474,-1.573015
2023-10-02,"256230TP",4.6,51.749085,-1.272057
2023-10-02,"256345TP",8.4,52.168732,-1.235988
2023-10-02,"257039TP",8.3,52.072227,-1.333928
2023-10-02,"259110TP",4.1,51.886777,-1.156503
2023-10-02,"260221TP",4.6,51.63431,-1.505077
2023-10-02,"261021TP",4.1,51.653876,-1.288038
2023-10-02,"261602TP",3.5,51.772802,-0.689041
2023-10-02,"261923TP",3,51.825767,-0.852925
2023-10-02,"263541TP",3.9,51.741752,-1.120101
2023-10-02,"264254TP",3.2,51.617635,-1.115281
2023-10-02,"264845TP",1.5,51.532367,-1.135676
2023-10-02,"265038TP",2.9,51.543602,-1.343114
2023-10-02,"265415TP",3.6,51.465368,-1.197403
2023-10-02,"266474TP_TEMPNo",5,51.427328,-1.724504
2023-10-02,"267661TP",1.9,51.388049,-1.53073
2023-10-02,"268103TP",4.6,51.53833,-1.56235
2023-10-02,"268851TP",1.9,51.462587,-1.327004
2023-10-02,"269627TP",4.2,51.345161,-1.239706
2023-10-02,"270397",1.6,51.44172,-0.937391
2023-10-02,"2705SO",1.4,50.759531,-0.787028
2023-10-02,"270669TP",2.9,51.292403,-1.035495
2023-10-02,"271491TP",2.7,51.330311,-0.763419
2023-10-02,"274178TP",3,51.667285,-0.923447
2023-10-02,"274918TP",2,51.440044,-0.766213
2023-10-02,"276316TP",0.2,51.718037,-0.217242
2023-10-02,"276651TP",10.2,51.755019,-0.285332
2023-10-02,"276956TP",5.4,51.828295,-0.446536
2023-10-02,"277407TP",8.8,51.686586,-0.341445
2023-10-02,"278744TP",5.4,51.690006,-0.530846
2023-10-02,"279941TP",2.4,51.396984,-0.540252
2023-10-02,"280826TP",2,51.226121,-0.774805
2023-10-02,"281186TP",2.5,51.119894,-0.851916
2023-10-02,"282290TP",0.2,51.143947,-0.512508
2023-10-02,"282781TP",2.6,51.256125,-0.566214
2023-10-02,"283596TP",3.1,51.341055,-0.599459
2023-10-02,"284703TP",0.1,51.178085,-0.133707
2023-10-02,"285630TP",0.7,51.288167,-0.337196
2023-10-02,"286392TP",0.8,51.400709,-0.284238
2023-10-02,"287141TP",0,51.362722,-0.209526
2023-10-02,"287283TP",0.6,51.449283,-0.224851
2023-10-02,"287451TP",0.6,51.308021,-0.16144
2023-10-02,"287722TP",0.8,51.344874,-0.103964
2023-10-02,"287864TP",1,51.380452,-0.135546
2023-10-02,"287946TP",0.7,51.415955,-0.162865
2023-10-02,"288092TP",2,51.4214,-0.109429
2023-10-02,"288504TP",0.6,51.349274,0.009666
2023-10-02,"289102TP",1.8,51.476541,-0.017866
2023-10-02,"290007TP",0.8,51.507135,0.134772
2023-10-02,"290200TP",0.6,51.280521,0.134285
2023-10-02,"290320",0.6,51.292886,0.195101
2023-10-02,"290578TP",0.4,51.367354,0.204407
2023-10-02,"291241TP",0.8,51.367559,0.09523
2023-10-02,"291477TP",1.6,51.458979,0.11237
2023-10-02,"294323",0.3,51.206865,0.129446
2023-10-02,"300001TP",1.6,51.13979,-0.960059
2023-10-02,"300874",0,51.373888,1.173263
2023-10-02,"3014",4.8,52.886657,-2.182004
2023-10-02,"3015",3.6,52.808314,-1.74405
2023-10-02,"301666",0,51.131926,0.967934
2023-10-02,"3025",4.6,52.701554,-2.119078
2023-10-02,"3026",6.6,52.79928,-2.275079
2023-10-02,"305111",0,51.098221,1.155768
2023-10-02,"3057",4.4,52.730505,-1.571247
2023-10-02,"3096",5.2,52.615214,-2.152813
2023-10-02,"3099",4.2,52.807639,-1.889433
2023-10-02,"3100",4.8,52.830414,-1.607371
2023-10-02,"3110",6.4,53.122311,-2.011159
2023-10-02,"3165",7.8,52.399545,-2.050654
2023-10-02,"3167",7,52.419334,-1.990391
2023-10-02,"3173",5.2,53.017139,-1.981319
2023-10-02,"3178",6,52.999107,-1.06794
2023-10-02,"3179",10.4,52.69041,-0.920654
2023-10-02,"3185",6,52.407451,-1.784594
2023-10-02,"3198",8.4,52.530102,-1.383041
2023-10-02,"3201",6,52.579333,-1.532878
2023-10-02,"3275",3.8,52.635078,-1.944539
2023-10-02,"3288",6.2,52.542109,-1.696942
2023-10-02,"3307",6,53.196879,-1.901908
2023-10-02,"3323",3.8,53.025808,-1.723384
2023-10-02,"3339",4.3,52.55502,-1.878268
2023-10-02,"3340",7.2,52.446032,-1.746153
2023-10-02,"3346",5.4,52.95331,-2.040883
2023-10-02,"3347",5.8,52.905076,-2.37685
2023-10-02,"3349",3.6,52.901997,-1.860947
2023-10-02,"3380",7,53.405172,-1.738982
2023-10-02,"3404",5.6,53.287863,-1.579192
2023-10-02,"340767",3.5,50.968137,-1.918056
2023-10-02,"3441",4.8,53.134445,-1.432716
2023-10-02,"3570",6.4,53.029694,-1.914215
2023-10-02,"3571",5.8,53.105132,-2.154547
2023-10-02,"3572",6.8,53.311933,-1.898644
2023-10-02,"3574",3.6,52.897659,-1.359998
2023-10-02,"3576",3.8,53.093957,-1.658736
2023-10-02,"3588",3.4,52.958861,-1.577925
2023-10-02,"3601",0,53.231399,-0.806723
2023-10-02,"3602",9.6,52.813347,-0.803365
2023-10-02,"3603",5,53.079174,-0.867665
2023-10-02,"3604",11,53.223303,-1.115505
2023-10-02,"3610",4.2,52.655516,-1.302927
2023-10-02,"3611",9.8,53.485476,-0.775492
2023-10-02,"3616",4.6,53.22531,-1.701132
2023-10-02,"3629",5.2,52.78808,-1.097664
2023-10-02,"3641",5,52.738326,-1.320862
2023-10-02,"3642",4.8,52.762972,-1.234524
2023-10-02,"3652",3.6,52.836792,-1.251041
2023-10-02,"3683",8.4,52.697431,-1.117291
2023-10-02,"3686",6.2,52.544833,-1.031877
2023-10-02,"3687",7.6,52.723063,-0.765859
2023-10-02,"3688",10,52.6315,-1.077247
2023-10-02,"3766",6,53.005795,-1.251101
2023-10-02,"3767",4.4,53.022009,-1.417793
2023-10-02,"3771",4.8,52.948025,-1.088386
2023-10-02,"3773",4.4,53.032232,-1.050823
2023-10-02,"3774",4,53.579885,-0.869434
2023-10-02,"3775",7.2,53.07731,-1.190151
2023-10-02,"3778",3.6,52.687955,-1.796533
2023-10-02,"3779",6.8,53.591168,-0.7392
2023-10-02,"3781",6.2,52.49028,-1.866665
2023-10-02,"3782",4.6,52.736673,-1.993285
2023-10-02,"380002TP",1.8,51.571638,-0.289354
2023-10-02,"3816",11.4,53.130665,-1.23847
2023-10-02,"3860",3.6,53.407215,-1.191422
2023-10-02,"3861",4.4,53.521199,-1.045964
2023-10-02,"3996",5.4,52.897989,-0.911045
2023-10-02,"3998",10.2,53.396184,-0.931457
2023-10-02,"3999",11.6,52.564065,-1.199634
2023-10-02,"417417TP",4.9,51.466604,-0.571144
2023-10-02,"43102",2,51.067961,-2.063451
2023-10-02,"43103",2.88,51.164146,-1.894828
2023-10-02,"43104",3.3,51.220377,-1.669896
2023-10-02,"43105",5.142,51.358394,-1.927417
2023-10-02,"43200",1.4,51.044768,-2.4129
2023-10-02,"43201",1.8,51.085428,-2.353299
2023-10-02,"43202",2.3,50.896473,-2.390258
2023-10-02,"43203",1.8,51.03167,-2.281587
2023-10-02,"43204",1.8,50.864669,-2.139905
2023-10-02,"43205",0.5,50.755028,-1.936857
2023-10-02,"43206",0.3,50.755798,-1.814938
2023-10-02,"43228",3.1,50.968057,-2.158729
2023-10-02,"44100",1.2,50.778033,-2.848812
2023-10-02,"44101",2.9,50.800366,-2.738533
2023-10-02,"44103",2.6,50.707087,-2.698828
2023-10-02,"44104",4.2,50.670369,-2.493095
2023-10-02,"44132",2,50.658982,-2.415165
2023-10-02,"44200",3,50.837132,-2.59994
2023-10-02,"44201",0.2,50.613852,-1.958246
2023-10-02,"44213",3,50.825864,-2.686403
2023-10-02,"44214",4.3,50.842091,-2.502005
2023-10-02,"44215",4.3,50.743404,-2.638425
2023-10-02,"45100",4.9,51.161592,-3.769689
2023-10-02,"45102",3.9,51.129849,-3.534087
2023-10-02,"45108",1.6,50.884946,-3.487642
2023-10-02,"45115",0.9,50.601997,-3.530985
2023-10-02,"45158",4.7,51.06991,-3.643436
2023-10-02,"45164",1.1,50.614674,-3.380154
2023-10-02,"45166",1.4,50.859966,-3.239613
2023-10-02,"45167",1,50.908664,-3.226683
2023-10-02,"45168",3.2,50.973456,-3.383642
2023-10-02,"45169",0.1,50.80015,-3.436698
2023-10-02,"45183",6.6,51.114443,-3.795033
2023-10-02,"45184",1.3,50.728619,-3.475599
2023-10-02,"45185",4.8,51.046267,-3.459994
2023-10-02,"45186",1,50.67998,-3.408962
2023-10-02,"45204",2,50.816541,-3.085152
2023-10-02,"45208",0.8,50.850579,-2.888483
2023-10-02,"45230",1.5,50.752768,-3.256625
2023-10-02,"45231",1.3,50.76725,-2.963477
2023-10-02,"45232",0.8,50.882121,-3.092361
2023-10-02,"45236",0.9,50.776987,-3.176428
2023-10-02,"45268",2.4,50.701123,-3.117886
2023-10-02,"46100",1.399,50.390977,-3.70144
2023-10-02,"46103",0.7,50.47913,-3.760983
2023-10-02,"46104",0.8,50.53756,-3.702476
2023-10-02,"46106",2,50.548234,-3.940001
2023-10-02,"46107",1.8,50.58221,-3.897607
2023-10-02,"46108",2.6,50.641897,-3.877381
2023-10-02,"46151",1.4,50.26339,-3.811942
2023-10-02,"46160",4.6,50.473478,-3.89184
2023-10-02,"46161",0.5,50.384444,-3.523968
2023-10-02,"46167",2,50.592206,-3.717163
2023-10-02,"46168",1.7,50.680022,-3.738768
2023-10-02,"46169",1.4,50.516559,-3.841369
2023-10-02,"47101",4.6,50.804076,-4.356504
2023-10-02,"47102",7.1,50.766684,-4.425535
2023-10-02,"47105",3.197,50.686858,-4.234529
2023-10-02,"47106",3.598,50.562235,-4.481386
2023-10-02,"47108",1.2,50.586706,-4.106872
2023-10-02,"47112",1.9,50.440912,-4.010253
2023-10-02,"47113",1.4,50.418385,-3.960029
2023-10-02,"47144",10.798,50.677206,-4.612016
2023-10-02,"47155",1.797,50.416367,-4.126049
2023-10-02,"47156",7.4,50.700026,-4.056719
2023-10-02,"47157",1,50.431628,-4.270363
2023-10-02,"47158",5.8,50.771514,-4.228634
2023-10-02,"47159",5.397,50.644847,-4.529589
2023-10-02,"47160",4.5,50.877791,-4.488167
2023-10-02,"47161",1.3,50.516447,-4.209541
2023-10-02,"47163",1.103,50.366737,-4.230702
2023-10-02,"47164",1.598,50.501188,-4.060758
2023-10-02,"47166",2.595,50.549928,-3.999359
2023-10-02,"47167",1.4,50.377366,-3.992093
2023-10-02,"47168",2.997,50.660116,-4.359193
2023-10-02,"47170",1.6,50.546683,-4.319646
2023-10-02,"475212_TG_354",4.8,52.205774,-2.572843
2023-10-02,"48100",5.199,50.127328,-5.568494
2023-10-02,"48102",4.9,50.223298,-5.305022
2023-10-02,"48103",2.397,50.1602,-5.114418
2023-10-02,"48105",3.7,50.303659,-5.098505
2023-10-02,"48106",3.9,50.390633,-4.752406
2023-10-02,"48148",2.8,50.171774,-5.437334
2023-10-02,"48155",14.2,50.593242,-4.743017
2023-10-02,"48157",3.102,50.286686,-4.810984
2023-10-02,"48159",2.7,50.222785,-5.161963
2023-10-02,"48169",6.7,50.191057,-5.514391
2023-10-02,"48170",1.798,50.131262,-5.251088
2023-10-02,"48171",1.5,50.035296,-5.208282
2023-10-02,"48180",3.399,50.382625,-4.896844
2023-10-02,"48181",4.6,50.339136,-4.836569
2023-10-02,"48182",2.599,50.249425,-5.040268
2023-10-02,"48192",4.9,50.238386,-5.248557
2023-10-02,"48199",2.3,50.356962,-4.730773
2023-10-02,"490001TP",16.8,51.903913,0.021245
2023-10-02,"49101",3.5,50.481782,-4.701312
2023-10-02,"49102",2.7,50.382424,-4.56061
2023-10-02,"49104",3.396,50.509966,-4.568918
2023-10-02,"49105",3.998,50.558792,-4.637937
2023-10-02,"49108",7.6,50.733448,-4.549952
2023-10-02,"49147",4.3,50.391624,-5.071876
2023-10-02,"49149",10,50.679797,-4.695684
2023-10-02,"49151",0,50.480775,-4.463019
2023-10-02,"49162",5,50.438007,-4.948114
2023-10-02,"49171",0.24,50.419841,-4.409173
2023-10-02,"49172",7.6,50.589351,-4.830395
2023-10-02,"50101",9.2,50.975364,-4.291091
2023-10-02,"50103",6.5,50.880864,-4.152815
2023-10-02,"50105",4,50.703195,-3.977548
2023-10-02,"50106",2.1,50.737466,-3.91805
2023-10-02,"50109",1.6,50.985116,-3.661811
2023-10-02,"50110",4,51.016891,-3.822629
2023-10-02,"50111",9.7,51.163435,-3.937101
2023-10-02,"50112",7.2,51.219415,-3.751859
2023-10-02,"50187",7,50.909721,-4.380331
2023-10-02,"50188",9.2,51.178491,-4.106562
2023-10-02,"50194",7.3,51.024089,-4.236452
2023-10-02,"50199",2,50.873373,-3.798545
2023-10-02,"510001",4.6,51.838464,0.162023
2023-10-02,"51102",8.058,51.117739,-3.349372
2023-10-02,"51124",9.287,51.207152,-3.536655
2023-10-02,"51125",10.163,51.193548,-3.612054
2023-10-02,"51126",5,51.124753,-3.200962
2023-10-02,"51127",5.7,51.163886,-3.611019
2023-10-02,"52100",3.598,51.054044,-3.336105
2023-10-02,"52101",1.998,50.971757,-3.122948
2023-10-02,"52102",3.461,51.064754,-2.737025
2023-10-02,"52103",2,50.902608,-2.632068
2023-10-02,"52105",2.218,51.134741,-2.999693
2023-10-02,"52129",2.8,50.875913,-2.981351
2023-10-02,"52147",2.273,51.053779,-2.892367
2023-10-02,"52148",1.6,50.853381,-2.745053
2023-10-02,"52149",1.751,50.937299,-2.527224
2023-10-02,"52150",2.6,51.005958,-2.643449
2023-10-02,"52201",5.4,51.270102,-2.682969
2023-10-02,"52203",4.398,51.408672,-2.666341
2023-10-02,"52210",2,51.116625,-2.434971
2023-10-02,"52222",1.399,51.133861,-2.392257
2023-10-02,"52223",7.696,51.393485,-2.917648
2023-10-02,"52224",2.658,51.173877,-2.508462
2023-10-02,"52225",3.059,51.260327,-2.806074
2023-10-02,"52227",3.147,51.183161,-2.90631
2023-10-02,"52228",4,51.440951,-2.8222
2023-10-02,"53100",6.2,51.633453,-2.15382
2023-10-02,"53101",3,51.602099,-2.455479
2023-10-02,"53102",3.608,51.549024,-2.052583
2023-10-02,"53103",3.945,51.530109,-1.896872
2023-10-02,"53104",2,51.538159,-2.480793
2023-10-02,"53106",3.2,51.474338,-2.127367
2023-10-02,"53107",6.037,51.416755,-2.485269
2023-10-02,"53108",4,51.38314,-2.325412
2023-10-02,"53109",3.8,51.360132,-2.138539
2023-10-02,"53110",3.4,51.341928,-2.266258
2023-10-02,"531101",1.798,51.633863,-2.371995
2023-10-02,"531108",4.028,51.237472,-2.325815
2023-10-02,"53111",4.4,51.315105,-2.495674
2023-10-02,"53113",3.6,51.290973,-1.963375
2023-10-02,"53114",3.94,51.230621,-2.486172
2023-10-02,"53115",5.173,51.210084,-2.450167
2023-10-02,"531172",6.396,51.277706,-2.608531
2023-10-02,"531175",4.2,51.546033,-2.267448
2023-10-02,"531178",4.312,51.596598,-2.146477
2023-10-02,"531179",5.199,51.460233,-2.609517
2023-10-02,"531184",2.8,51.236826,-2.216949
2023-10-02,"53159",5.753,51.366659,-2.621201
2023-10-02,"540001RG",0.5,51.527809,0.085279
2023-10-02,"550148",9.1,53.410189,-3.10942
2023-10-02,"551440",4.8,53.276556,-2.854006
2023-10-02,"551706",6.2,53.055708,-2.6691
2023-10-02,"552376",6.5,52.965913,-2.459268
2023-10-02,"553564",6.5,53.113166,-2.501173
2023-10-02,"554472",5.4,53.169907,-2.103919
2023-10-02,"555207",5.4,53.114913,-2.221812
2023-10-02,"558016",0,53.24456,-1.997705
2023-10-02,"558491",0.1,53.38925,-1.919511
2023-10-02,"558844",8.1,53.49079,-1.883147
2023-10-02,"559100R",0,53.45937,-1.93444
2023-10-02,"559586",7.4,53.534889,-2.012778
2023-10-02,"559969",8.6,53.459311,-2.134747
2023-10-02,"560557",6.9,53.431001,-2.352893
2023-10-02,"560631",7,53.718989,-2.194675
2023-10-02,"560943",9.2,53.697953,-2.353609
2023-10-02,"561299",6.8,53.65712,-2.049131
2023-10-02,"561613",6.2,53.663285,-2.180798
2023-10-02,"562417",8.6,53.60958,-2.440532
2023-10-02,"562656",6.1,53.539768,-2.35078
2023-10-02,"562992_",7.5,53.535499,-2.263235
2023-10-02,"563170",7.6,53.53478,-2.162144
2023-10-02,"564154",5.8,53.497891,-2.499671
2023-10-02,"564160",6.6,53.381621,-2.570469
2023-10-02,"564595",6.6,53.240041,-2.077118
2023-10-02,"564769",6.8,53.300189,-2.155251
2023-10-02,"567866",8.9,53.460365,-2.916431
2023-10-02,"569323",6.6,53.678587,-2.942358
2023-10-02,"569723",9.1,53.604601,-2.556847
2023-10-02,"569848",10.1,53.58714,-2.633659
2023-10-02,"570099",9.2,53.511139,-2.721493
2023-10-02,"570231",10.1,53.596101,-2.789423
2023-10-02,"570788",11,53.653543,-2.654324
2023-10-02,"571479",7.7,54.217501,-2.3335
2023-10-02,"571894",8.5,54.103514,-2.27294
2023-10-02,"573342",8.2,53.986218,-2.429249
2023-10-02,"573674",7,53.971437,-2.529714
